step,vehicle_id,departDelay,duration,routeLength,waitingTime,waitingCount,timeLoss
40.00,1,-0.19,39.00,615.10,0.00,0,5.09
47.00,0,0.00,47.00,617.75,2.00,1,15.40
49.00,5,-0.95,44.00,615.10,0.00,0,5.00
55.00,9,-0.71,45.00,596.93,0.00,0,7.78
64.00,17,-0.23,44.00,617.75,0.00,0,8.82
66.00,18,1.58,43.00,617.75,0.00,0,7.41
70.00,27,-0.13,38.00,615.10,0.00,0,4.64
74.00,28,1.68,39.00,596.93,0.00,0,10.58
96.00,46,-0.74,42.00,617.75,0.00,0,8.49
98.00,47,1.07,41.00,615.10,0.00,0,5.68
99.00,51,-0.69,39.00,596.93,0.00,0,11.95
109.00,58,-0.02,40.00,596.93,0.00,0,8.99
119.00,64,-0.16,43.00,617.75,0.00,0,7.15
124.00,65,1.65,45.00,596.93,0.00,0,8.88
126.00,67,2.27,44.00,617.75,0.00,0,8.08
129.00,71,0.51,44.00,617.75,0.00,0,9.72
133.00,78,-0.82,41.00,617.75,0.00,0,8.00
139.00,82,-0.58,42.00,596.93,0.00,0,9.83
140.00,85,-0.15,39.00,615.10,0.00,0,5.80
151.00,4,-0.76,147.00,617.75,104.00,1,114.94
151.00,32,2.92,110.00,615.10,64.00,1,78.36
153.00,23,-0.37,126.00,615.10,78.00,1,90.27
154.00,13,-0.47,139.00,617.75,94.00,1,109.30
154.00,39,0.59,107.00,615.10,61.00,1,71.85
155.00,26,-0.94,125.00,596.93,77.00,1,90.06
156.00,30,-0.70,121.00,596.93,74.00,1,93.56
156.00,53,0.93,92.00,615.10,42.00,1,62.50
157.00,20,-0.80,134.00,617.75,86.00,1,101.08
157.00,54,2.74,90.00,615.10,39.00,1,58.42
158.00,31,1.11,120.00,596.93,72.00,1,92.05
158.00,37,-0.03,114.00,617.75,67.00,1,86.13
159.00,60,4.60,83.00,615.10,34.00,1,53.17
160.00,43,1.83,107.00,596.93,59.00,1,75.95
161.00,62,5.22,82.00,615.10,31.00,1,50.01
162.00,40,2.40,112.00,617.75,62.00,1,79.35
162.00,44,3.64,106.00,596.93,57.00,1,75.34
162.00,68,7.08,74.00,615.10,23.00,1,43.25
163.00,52,-0.88,102.00,617.75,52.00,1,69.69
164.00,80,4.80,64.00,615.10,13.00,1,32.78
165.00,55,4.55,95.00,596.93,45.00,1,63.19
165.00,57,5.17,92.00,617.75,43.00,1,62.70
165.00,90,1.90,56.00,615.10,8.00,1,24.72
167.00,88,1.28,61.00,615.10,8.00,2,29.08
168.00,63,7.03,86.00,596.93,34.00,1,53.47
168.00,73,4.13,77.00,617.75,24.00,1,45.41
172.00,77,2.37,78.00,617.75,23.00,1,44.15
173.00,66,6.46,88.00,596.93,31.00,1,52.04
173.00,81,6.61,70.00,615.10,14.00,1,38.19
174.00,79,2.99,77.00,596.93,21.00,1,48.02
176.00,98,-0.62,60.00,617.75,4.00,1,29.90
179.00,113,-0.47,45.00,617.75,0.00,0,12.39
183.00,115,0.15,46.00,617.75,0.00,0,9.76
194.00,130,-0.70,40.00,596.93,0.00,0,8.85
201.00,140,-0.60,35.00,615.10,0.00,0,5.72
204.00,137,-0.03,41.00,596.93,0.00,0,8.75
208.00,142,0.02,39.00,605.00,0.00,0,5.05
218.00,148,-0.12,42.00,617.75,0.00,0,7.66
219.00,150,0.50,40.00,615.10,0.00,0,6.28
222.00,154,-0.26,39.00,617.75,0.00,0,7.75
223.00,159,-0.21,34.00,615.10,0.00,0,5.58
233.00,3,1.43,228.00,615.10,184.00,1,198.15
234.00,2,-0.38,232.00,615.10,187.00,1,200.21
235.00,10,0.10,223.00,596.93,179.00,1,193.36
236.00,8,-0.52,227.00,617.75,178.00,1,191.64
236.00,14,1.34,218.00,615.10,169.00,1,185.22
237.00,34,-0.46,197.00,615.10,149.00,1,164.92
238.00,12,0.72,223.00,617.75,174.00,1,190.75
240.00,15,3.15,219.00,596.93,171.00,1,184.12
240.00,25,-0.75,211.00,615.10,162.00,1,174.32
